tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1308,2019-01-01T22:27:14Z,2019-01-01T22:49:02Z,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,33742,Subscriber,1997,2
316,2019-01-01T22:27:12Z,2019-01-01T22:32:28Z,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3152,3 Ave & E 71 St,40.76873687,-73.96119945,34765,Subscriber,1973,2
108,2019-01-01T22:27:22Z,2019-01-01T22:29:11Z,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,3134,3 Ave & E 62 St,40.76312584,-73.96526895,35703,Subscriber,1998,1
647,2019-01-01T22:27:37Z,2019-01-01T22:38:24Z,3116,Huron St & Franklin St,40.73266,-73.95826,3092,Berry St & N 8 St,40.7190095,-73.95852515,32734,Subscriber,1971,2
437,2019-01-01T22:27:41Z,2019-01-01T22:34:59Z,518,E 39 St & 2 Ave,40.74780373,-73.9734419,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,35376,Subscriber,1980,1
394,2019-01-01T22:27:43Z,2019-01-01T22:34:18Z,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3140,1 Ave & E 78 St,40.77140426,-73.9535166,34964,Subscriber,1987,2
192,2019-01-01T22:27:52Z,2019-01-01T22:31:05Z,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,486,Broadway & W 29 St,40.7462009,-73.98855723,29037,Subscriber,1975,1
468,2019-01-01T22:28:20Z,2019-01-01T22:36:09Z,3458,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,35131,Subscriber,1990,1
376,2019-01-01T22:28:26Z,2019-01-01T22:34:42Z,3082,Hope St & Union Ave,40.71167351,-73.95141312,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,34264,Subscriber,1981,1
310,2019-01-01T22:28:37Z,2019-01-01T22:33:47Z,523,W 38 St & 8 Ave,40.75466591,-73.99138152,442,W 27 St & 7 Ave,40.746647,-73.993915,32305,Subscriber,1969,2
193,2019-01-01T22:28:36Z,2019-01-01T22:31:50Z,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,15341,Subscriber,1982,1
466,2019-01-01T22:28:49Z,2019-01-01T22:36:36Z,505,6 Ave & W 33 St,40.74901271,-73.98848395,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,30953,Subscriber,1976,1
816,2019-01-01T22:29:05Z,2019-01-01T22:42:42Z,174,E 25 St & 1 Ave,40.7381765,-73.97738662,3141,1 Ave & E 68 St,40.76500525,-73.95818491,16065,Subscriber,1989,1
1745,2019-01-01T22:29:07Z,2019-01-01T22:58:12Z,435,W 21 St & 6 Ave,40.74173969,-73.99415556,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,25734,Subscriber,1967,1
1093,2019-01-01T22:29:09Z,2019-01-01T22:47:23Z,3002,South End Ave & Liberty St,40.711512,-74.015756,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,30138,Subscriber,1986,1
820,2019-01-01T22:29:19Z,2019-01-01T22:43:00Z,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,19138,Customer,1993,1
842,2019-01-01T22:29:40Z,2019-01-01T22:43:42Z,2009,Catherine St & Monroe St,40.71117444,-73.99682619,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,19175,Subscriber,1987,1
367,2019-01-01T22:30:08Z,2019-01-01T22:36:16Z,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,3714,Division Av & Hooper St,40.70684203101325,-73.9544353965357,34771,Subscriber,1981,2
421,2019-01-01T22:30:16Z,2019-01-01T22:37:17Z,3068,Humboldt St & Varet St,40.7031724,-73.940636,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,34941,Subscriber,1980,1
448,2019-01-01T22:30:26Z,2019-01-01T22:37:55Z,498,Broadway & W 32 St,40.74854862,-73.98808416,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,27717,Subscriber,1986,1
1649,2019-01-01T22:30:33Z,2019-01-01T22:58:03Z,335,Washington Pl & Broadway,40.72903917,-73.99404649,340,Madison St & Clinton St,40.71269042,-73.98776323,32520,Subscriber,1982,2
203,2019-01-01T22:30:41Z,2019-01-01T22:34:04Z,330,Reade St & Broadway,40.71450451,-74.00562789,268,Howard St & Centre St,40.71910537,-73.99973337,24923,Subscriber,1969,2
684,2019-01-01T22:30:41Z,2019-01-01T22:42:05Z,310,State St & Smith St,40.68926942,-73.98912867,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,34193,Subscriber,1979,1
102,2019-01-01T22:30:58Z,2019-01-01T22:32:41Z,3338,2 Ave & E 99 St,40.7862586,-73.94552579,3425,2 Ave & E 104 St,40.7892105,-73.94370784,26639,Subscriber,1987,1
1084,2019-01-01T22:31:12Z,2019-01-01T22:49:16Z,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,507,E 25 St & 2 Ave,40.73912601,-73.97973776,15324,Subscriber,1960,1
436,2019-01-01T22:31:18Z,2019-01-01T22:38:34Z,3449,Eckford St & Engert Ave,40.721462562298164,-73.94800901412964,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,29900,Subscriber,1989,1
683,2019-01-01T22:31:17Z,2019-01-01T22:42:41Z,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,3496,1 Ave & E 110 St,40.7923272,-73.9383,27279,Subscriber,1990,1
1031,2019-01-01T22:31:28Z,2019-01-01T22:48:39Z,442,W 27 St & 7 Ave,40.746647,-73.993915,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,26663,Subscriber,1990,1
356,2019-01-01T22:31:26Z,2019-01-01T22:37:23Z,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,393,E 5 St & Avenue C,40.72299208,-73.97995466,31386,Subscriber,1993,1
414,2019-01-01T22:31:26Z,2019-01-01T22:38:21Z,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,423,W 54 St & 9 Ave,40.76584941,-73.98690506,30715,Subscriber,1991,1
136,2019-01-01T22:31:39Z,2019-01-01T22:33:56Z,528,2 Ave & E 31 St,40.74290902,-73.97706058,476,E 31 St & 3 Ave,40.74394314,-73.97966069,34266,Subscriber,1966,1
3732,2019-01-01T22:31:45Z,2019-01-01T23:33:57Z,266,Avenue D & E 8 St,40.72368361,-73.97574813,266,Avenue D & E 8 St,40.72368361,-73.97574813,35706,Subscriber,1978,1
1623,2019-01-01T22:31:53Z,2019-01-01T22:58:56Z,387,Centre St & Chambers St,40.71273266,-74.0046073,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,33824,Customer,1999,1
1623,2019-01-01T22:31:55Z,2019-01-01T22:58:58Z,387,Centre St & Chambers St,40.71273266,-74.0046073,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,20094,Customer,1969,0
1295,2019-01-01T22:32:22Z,2019-01-01T22:53:57Z,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,518,E 39 St & 2 Ave,40.74780373,-73.9734419,16849,Subscriber,1991,1
1596,2019-01-01T22:32:22Z,2019-01-01T22:58:58Z,387,Centre St & Chambers St,40.71273266,-74.0046073,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,32303,Customer,1969,0
314,2019-01-01T22:32:27Z,2019-01-01T22:37:41Z,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,28801,Subscriber,1985,1
769,2019-01-01T22:32:30Z,2019-01-01T22:45:19Z,285,Broadway & E 14 St,40.73454567,-73.99074142,349,Rivington St & Ridge St,40.71850211,-73.98329859,18758,Subscriber,1971,1
1090,2019-01-01T22:32:35Z,2019-01-01T22:50:46Z,486,Broadway & W 29 St,40.7462009,-73.98855723,401,Allen St & Rivington St,40.72019576,-73.98997825,35567,Subscriber,1980,1
1193,2019-01-01T22:32:35Z,2019-01-01T22:52:28Z,426,West St & Chambers St,40.71754834,-74.01322069,445,E 10 St & Avenue A,40.72740794,-73.98142006,30637,Subscriber,1992,2
1160,2019-01-01T22:32:42Z,2019-01-01T22:52:02Z,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3314,W 95 St & Broadway,40.7937704,-73.971888,34408,Subscriber,1999,1
266,2019-01-01T22:32:47Z,2019-01-01T22:37:13Z,3714,Division Av & Hooper St,40.70684203101325,-73.9544353965357,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,28208,Subscriber,1994,1
294,2019-01-01T22:32:51Z,2019-01-01T22:37:46Z,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,393,E 5 St & Avenue C,40.72299208,-73.97995466,32789,Subscriber,1969,0
1216,2019-01-01T22:33:38Z,2019-01-01T22:53:54Z,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,518,E 39 St & 2 Ave,40.74780373,-73.9734419,18749,Subscriber,1991,1
185,2019-01-01T22:33:42Z,2019-01-01T22:36:48Z,3491,E 118 St & 1 Ave,40.79747,-73.93504,3496,1 Ave & E 110 St,40.7923272,-73.9383,31085,Subscriber,1984,1
1310,2019-01-01T22:33:47Z,2019-01-01T22:55:38Z,368,Carmine St & 6 Ave,40.73038599,-74.00214988,514,12 Ave & W 40 St,40.76087502,-74.00277668,33386,Subscriber,1980,2
394,2019-01-01T22:33:55Z,2019-01-01T22:40:30Z,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,27158,Subscriber,1986,1
1225,2019-01-01T22:33:59Z,2019-01-01T22:54:25Z,3402,Court St & State St,40.6902375,-73.99203074,3571,Bedford Ave & Bergen St,40.676368,-73.952918,19370,Subscriber,1975,1
262,2019-01-01T22:34:50Z,2019-01-01T22:39:12Z,237,E 11 St & 2 Ave,40.73047309,-73.98672378,461,E 20 St & 2 Ave,40.73587678,-73.98205027,16047,Subscriber,1965,1
740,2019-01-01T22:34:51Z,2019-01-01T22:47:11Z,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,494,W 26 St & 8 Ave,40.74734825,-73.99723551,30412,Subscriber,1996,1
149,2019-01-01T22:35:20Z,2019-01-01T22:37:50Z,325,E 19 St & 3 Ave,40.73624527,-73.98473765,297,E 15 St & 3 Ave,40.734232,-73.986923,31419,Subscriber,1998,1
550,2019-01-01T22:35:31Z,2019-01-01T22:44:42Z,3431,E 35 St & 3 Ave,40.746524,-73.977885,494,W 26 St & 8 Ave,40.74734825,-73.99723551,16302,Subscriber,1982,1
326,2019-01-01T22:35:35Z,2019-01-01T22:41:02Z,257,Lispenard St & Broadway,40.71939226,-74.00247214,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,30660,Subscriber,1990,1
844,2019-01-01T22:35:40Z,2019-01-01T22:49:44Z,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3646,35 Ave & 10 St,40.76315481910373,-73.93985509872437,35289,Subscriber,1989,1
175,2019-01-01T22:35:51Z,2019-01-01T22:38:47Z,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,35143,Subscriber,1958,1
494,2019-01-01T22:36:06Z,2019-01-01T22:44:21Z,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,3290,E 89 St & York Ave,40.7779453,-73.946041,34706,Subscriber,1987,1
400,2019-01-01T22:36:21Z,2019-01-01T22:43:01Z,3324,3 Ave & 14 St,40.6685455,-73.99333264,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,19511,Subscriber,1993,0
710,2019-01-01T22:36:24Z,2019-01-01T22:48:15Z,3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555,3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555,30361,Subscriber,1989,1
1479,2019-01-01T22:36:30Z,2019-01-01T23:01:10Z,267,Broadway & W 36 St,40.75097711,-73.98765428,394,E 9 St & Avenue C,40.72521311,-73.97768752,32818,Subscriber,1975,1
645,2019-01-01T22:36:30Z,2019-01-01T22:47:15Z,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,3494,E 115 St & Lexington Ave,40.797911,-73.9423,35757,Customer,1997,1
247,2019-01-01T22:36:30Z,2019-01-01T22:40:38Z,350,Clinton St & Grand St,40.71559509,-73.9870295,502,Henry St & Grand St,40.714215,-73.981346,34416,Subscriber,1986,1
489,2019-01-01T22:36:40Z,2019-01-01T22:44:49Z,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,3458,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,30987,Subscriber,1990,1
2648,2019-01-01T22:36:57Z,2019-01-01T23:21:05Z,319,Fulton St & Broadway,40.711066,-74.009447,2010,Grand St & Greene St,40.72165481,-74.00234737,35753,Subscriber,1996,2
463,2019-01-01T22:36:55Z,2019-01-01T22:44:38Z,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,72,W 52 St & 11 Ave,40.76727216,-73.99392888,15754,Subscriber,1983,1
463,2019-01-01T22:36:54Z,2019-01-01T22:44:37Z,490,8 Ave & W 33 St,40.751551,-73.993934,515,W 43 St & 10 Ave,40.76009437,-73.99461843,19943,Subscriber,1978,1
519,2019-01-01T22:37:00Z,2019-01-01T22:45:40Z,346,Bank St & Hudson St,40.73652889,-74.00618026,523,W 38 St & 8 Ave,40.75466591,-73.99138152,28942,Subscriber,1980,1
1285,2019-01-01T22:37:12Z,2019-01-01T22:58:38Z,307,Canal St & Rutgers St,40.71427487,-73.98990025,3402,Court St & State St,40.6902375,-73.99203074,28581,Subscriber,1973,2
740,2019-01-01T22:37:32Z,2019-01-01T22:49:52Z,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,3322,12 St & 4 Ave,40.668603,-73.9904394,35747,Subscriber,1992,1
378,2019-01-01T22:37:31Z,2019-01-01T22:43:49Z,483,E 12 St & 3 Ave,40.73223272,-73.98889957,394,E 9 St & Avenue C,40.72521311,-73.97768752,17974,Subscriber,1972,1
466,2019-01-01T22:37:39Z,2019-01-01T22:45:26Z,326,E 11 St & 1 Ave,40.72953837,-73.98426726,531,Forsyth St & Broome St,40.71893904,-73.99266288,32200,Subscriber,1985,1
503,2019-01-01T22:37:48Z,2019-01-01T22:46:11Z,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,304,Broadway & Battery Pl,40.70463334,-74.01361706,17817,Subscriber,1986,1
716,2019-01-01T22:38:22Z,2019-01-01T22:50:18Z,355,Bayard St & Baxter St,40.71602118,-73.99974372,483,E 12 St & 3 Ave,40.73223272,-73.98889957,30326,Subscriber,1999,1
291,2019-01-01T22:38:34Z,2019-01-01T22:43:26Z,309,Murray St & West St,40.7149787,-74.013012,195,Liberty St & Broadway,40.70905623,-74.01043382,18065,Subscriber,1979,1
594,2019-01-01T22:38:45Z,2019-01-01T22:48:40Z,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,514,12 Ave & W 40 St,40.76087502,-74.00277668,26098,Subscriber,1997,1
2325,2019-01-01T22:38:48Z,2019-01-01T23:17:34Z,439,E 4 St & 2 Ave,40.7262807,-73.98978041,3338,2 Ave & E 99 St,40.7862586,-73.94552579,34016,Subscriber,1979,1
416,2019-01-01T22:38:48Z,2019-01-01T22:45:45Z,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,530,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,35131,Subscriber,1980,1
1002,2019-01-01T22:38:51Z,2019-01-01T22:55:34Z,479,9 Ave & W 45 St,40.76019252,-73.9912551,483,E 12 St & 3 Ave,40.73223272,-73.98889957,25312,Subscriber,1985,1
555,2019-01-01T22:38:54Z,2019-01-01T22:48:10Z,3435,Grand St & Elizabeth St,40.718822,-73.99596,302,Avenue D & E 3 St,40.72082834,-73.97793172,28066,Subscriber,1966,1
2036,2019-01-01T22:39:21Z,2019-01-01T23:13:17Z,393,E 5 St & Avenue C,40.72299208,-73.97995466,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,35665,Subscriber,1969,0
1934,2019-01-01T22:39:33Z,2019-01-01T23:11:48Z,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,33124,Subscriber,1984,2
680,2019-01-01T22:39:58Z,2019-01-01T22:51:18Z,487,E 20 St & FDR Drive,40.73314259,-73.97573881,454,E 51 St & 1 Ave,40.75455731,-73.96592976,35271,Subscriber,1997,1
1317,2019-01-01T22:39:56Z,2019-01-01T23:01:53Z,312,Allen St & Stanton St,40.722055,-73.989111,312,Allen St & Stanton St,40.722055,-73.989111,21509,Subscriber,1984,1
2154,2019-01-01T22:39:57Z,2019-01-01T23:15:52Z,229,Great Jones St,40.72743423,-73.99379025,3435,Grand St & Elizabeth St,40.718822,-73.99596,34712,Subscriber,1993,1
485,2019-01-01T22:40:15Z,2019-01-01T22:48:21Z,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,21080,Subscriber,1987,1
1087,2019-01-01T22:40:59Z,2019-01-01T22:59:06Z,223,W 13 St & 7 Ave,40.73781509,-73.99994661,297,E 15 St & 3 Ave,40.734232,-73.986923,35779,Subscriber,1975,1
207,2019-01-01T22:41:01Z,2019-01-01T22:44:29Z,448,W 37 St & 10 Ave,40.75660359,-73.9979009,490,8 Ave & W 33 St,40.751551,-73.993934,30028,Subscriber,1985,1
286,2019-01-01T22:41:08Z,2019-01-01T22:45:55Z,3067,Broadway & Whipple St,40.7016657,-73.9437303,3453,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,35720,Subscriber,1977,1
1368,2019-01-01T22:41:11Z,2019-01-01T23:03:59Z,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,368,Carmine St & 6 Ave,40.73038599,-74.00214988,33934,Customer,1989,2
1364,2019-01-01T22:41:11Z,2019-01-01T23:03:55Z,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,368,Carmine St & 6 Ave,40.73038599,-74.00214988,31297,Customer,1981,1
1552,2019-01-01T22:41:18Z,2019-01-01T23:07:11Z,316,Fulton St & William St,40.70955958,-74.00653609,3701,Cliff St & Fulton St,40.70831794366396,-74.00504082441329,34715,Subscriber,1997,1
415,2019-01-01T22:41:22Z,2019-01-01T22:48:17Z,497,E 17 St & Broadway,40.73704984,-73.99009296,474,5 Ave & E 29 St,40.7451677,-73.98683077,28076,Subscriber,1964,1
1458,2019-01-01T22:41:50Z,2019-01-01T23:06:08Z,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,3549,Grand Ave & Bergen St,40.678045,-73.962408,35636,Subscriber,1993,1
1245,2019-01-01T22:42:27Z,2019-01-01T23:03:12Z,3373,3 St & 3 Ave,40.6750705,-73.98775226,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,16600,Subscriber,1966,1
643,2019-01-01T22:42:29Z,2019-01-01T22:53:13Z,3295,Central Park W & W 96 St,40.79127,-73.964839,513,W 56 St & 10 Ave,40.768254,-73.988639,35768,Subscriber,1990,1
344,2019-01-01T22:42:32Z,2019-01-01T22:48:16Z,325,E 19 St & 3 Ave,40.73624527,-73.98473765,229,Great Jones St,40.72743423,-73.99379025,29091,Subscriber,1980,1
140,2019-01-01T22:42:59Z,2019-01-01T22:45:20Z,478,11 Ave & W 41 St,40.76030096,-73.99884222,448,W 37 St & 10 Ave,40.75660359,-73.9979009,29775,Subscriber,1985,1
543,2019-01-01T22:43:02Z,2019-01-01T22:52:05Z,359,E 47 St & Park Ave,40.75510267,-73.97498696,379,W 31 St & 7 Ave,40.749156,-73.9916,32764,Subscriber,1964,1
483,2019-01-01T22:43:07Z,2019-01-01T22:51:10Z,545,E 23 St & 1 Ave,40.736502,-73.97809472,393,E 5 St & Avenue C,40.72299208,-73.97995466,32134,Subscriber,1962,1
407,2019-01-01T22:43:20Z,2019-01-01T22:50:08Z,3288,E 88 St & 1 Ave,40.778301,-73.9488134,3156,E 72 St & York Ave,40.76663814,-73.95348296,27912,Subscriber,1990,1
239,2019-01-01T22:43:20Z,2019-01-01T22:47:19Z,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,26776,Subscriber,1965,2
585,2019-01-01T22:43:31Z,2019-01-01T22:53:16Z,432,E 7 St & Avenue A,40.72621788,-73.98379855,254,W 11 St & 6 Ave,40.73532427,-73.99800419,30873,Subscriber,1989,1
753,2019-01-01T22:43:36Z,2019-01-01T22:56:09Z,301,E 2 St & Avenue B,40.72217444,-73.98368779,254,W 11 St & 6 Ave,40.73532427,-73.99800419,33753,Subscriber,1982,1
848,2019-01-01T22:43:41Z,2019-01-01T22:57:50Z,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,195,Liberty St & Broadway,40.70905623,-74.01043382,33293,Subscriber,1999,1
656,2019-01-01T22:43:56Z,2019-01-01T22:54:53Z,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,2009,Catherine St & Monroe St,40.71117444,-73.99682619,27536,Subscriber,1975,2
494,2019-01-01T22:44:01Z,2019-01-01T22:52:16Z,528,2 Ave & E 31 St,40.74290902,-73.97706058,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,32029,Subscriber,1970,1
634,2019-01-01T22:43:57Z,2019-01-01T22:54:32Z,3082,Hope St & Union Ave,40.71167351,-73.95141312,3086,Graham Ave & Conselyea St,40.715143,-73.944507,26093,Subscriber,1973,2
429,2019-01-01T22:44:12Z,2019-01-01T22:51:22Z,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,502,Henry St & Grand St,40.714215,-73.981346,34770,Subscriber,1975,1
523,2019-01-01T22:44:22Z,2019-01-01T22:53:05Z,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,531,Forsyth St & Broome St,40.71893904,-73.99266288,21381,Subscriber,1979,2
211,2019-01-01T22:44:36Z,2019-01-01T22:48:07Z,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,500,Broadway & W 51 St,40.76228826,-73.98336183,27717,Subscriber,1976,1
1079,2019-01-01T22:44:59Z,2019-01-01T23:02:58Z,518,E 39 St & 2 Ave,40.74780373,-73.9734419,312,Allen St & Stanton St,40.722055,-73.989111,28638,Subscriber,1970,1
1039,2019-01-01T22:45:03Z,2019-01-01T23:02:23Z,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,3449,Eckford St & Engert Ave,40.721462562298164,-73.94800901412964,35683,Subscriber,1968,2
281,2019-01-01T22:45:08Z,2019-01-01T22:49:50Z,531,Forsyth St & Broome St,40.71893904,-73.99266288,502,Henry St & Grand St,40.714215,-73.981346,34707,Subscriber,1964,2
191,2019-01-01T22:45:08Z,2019-01-01T22:48:19Z,3290,E 89 St & York Ave,40.7779453,-73.946041,3151,E 81 St & York Ave,40.7728384,-73.94989233,28354,Subscriber,1987,1
286,2019-01-01T22:45:17Z,2019-01-01T22:50:03Z,307,Canal St & Rutgers St,40.71427487,-73.98990025,331,Pike St & Monroe St,40.71173107,-73.99193043,34200,Subscriber,1972,1
1852,2019-01-01T22:45:43Z,2019-01-01T23:16:35Z,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3568,34 St & 35 Ave,40.7569332,-73.9262231,30168,Subscriber,1985,2
445,2019-01-01T22:45:42Z,2019-01-01T22:53:08Z,295,Pike St & E Broadway,40.71406667,-73.99293911,268,Howard St & Centre St,40.71910537,-73.99973337,35781,Subscriber,1989,1
239,2019-01-01T22:45:45Z,2019-01-01T22:49:45Z,334,W 20 St & 7 Ave,40.74238787,-73.99726235,509,9 Ave & W 22 St,40.7454973,-74.00197139,25572,Subscriber,1960,1
355,2019-01-01T22:45:54Z,2019-01-01T22:51:50Z,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,33374,Subscriber,1989,1
404,2019-01-01T22:46:04Z,2019-01-01T22:52:48Z,3718,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,285,Broadway & E 14 St,40.73454567,-73.99074142,31190,Subscriber,2001,1
296,2019-01-01T22:46:19Z,2019-01-01T22:51:16Z,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,20993,Subscriber,1993,2
1190,2019-01-01T22:46:19Z,2019-01-01T23:06:10Z,536,1 Ave & E 30 St,40.74144387,-73.97536082,3140,1 Ave & E 78 St,40.77140426,-73.9535166,19629,Subscriber,1982,1
1194,2019-01-01T22:46:20Z,2019-01-01T23:06:15Z,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,335,Washington Pl & Broadway,40.72903917,-73.99404649,15163,Customer,1995,1
1388,2019-01-01T22:46:29Z,2019-01-01T23:09:38Z,3571,Bedford Ave & Bergen St,40.676368,-73.952918,3663,Sterling Pl & 7 Ave,40.67716489469059,-73.973827958107,33822,Subscriber,1994,1
723,2019-01-01T22:46:41Z,2019-01-01T22:58:44Z,480,W 53 St & 10 Ave,40.76669671,-73.99061728,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,18209,Subscriber,1949,1
971,2019-01-01T22:46:42Z,2019-01-01T23:02:53Z,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,335,Washington Pl & Broadway,40.72903917,-73.99404649,31173,Customer,2000,1
446,2019-01-01T22:46:45Z,2019-01-01T22:54:11Z,276,Duane St & Greenwich St,40.71748752,-74.0104554,276,Duane St & Greenwich St,40.71748752,-74.0104554,19287,Subscriber,1951,2
852,2019-01-01T22:46:53Z,2019-01-01T23:01:06Z,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,3435,Grand St & Elizabeth St,40.718822,-73.99596,30241,Subscriber,1992,1
848,2019-01-01T22:47:00Z,2019-01-01T23:01:08Z,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,3435,Grand St & Elizabeth St,40.718822,-73.99596,18449,Subscriber,1993,1
471,2019-01-01T22:46:49Z,2019-01-01T22:54:40Z,482,W 15 St & 7 Ave,40.73935542,-73.99931783,490,8 Ave & W 33 St,40.751551,-73.993934,32206,Subscriber,1991,1
899,2019-01-01T22:46:53Z,2019-01-01T23:01:52Z,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,363,West Thames St,40.70834698,-74.01713445,34329,Subscriber,1968,1
819,2019-01-01T22:47:05Z,2019-01-01T23:00:44Z,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,340,Madison St & Clinton St,40.71269042,-73.98776323,25786,Subscriber,1992,1
826,2019-01-01T22:47:20Z,2019-01-01T23:01:07Z,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,3435,Grand St & Elizabeth St,40.718822,-73.99596,27761,Subscriber,1992,1
356,2019-01-01T22:47:23Z,2019-01-01T22:53:20Z,490,8 Ave & W 33 St,40.751551,-73.993934,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,18250,Subscriber,1985,1
184,2019-01-01T22:47:34Z,2019-01-01T22:50:39Z,3435,Grand St & Elizabeth St,40.718822,-73.99596,2010,Grand St & Greene St,40.72165481,-74.00234737,32242,Subscriber,1961,1
723,2019-01-01T22:47:49Z,2019-01-01T22:59:52Z,492,W 33 St & 7 Ave,40.75019995,-73.99093085,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,28600,Subscriber,1977,1
